src_vid,dst_vid
DB00171,SMP0000039
DB00171,SMP0000043
DB00171,SMP0000044
DB00171,SMP0000046
DB00171,SMP0000050
DB00171,SMP0000051
DB00171,SMP0000057
DB00171,SMP0000058
DB00171,SMP0000060
DB00171,SMP0000072
DB00171,SMP0000073
DB00171,SMP0000076
DB00171,SMP0000082
DB00171,SMP0000089
DB00171,SMP0000092
DB00171,SMP0000107
DB00171,SMP0000117
DB00171,SMP0000119
DB00171,SMP0000123
DB00171,SMP0000128
DB00171,SMP0000137
DB00172,SMP0000020
DB00172,SMP0000188
DB00172,SMP0000248
DB00172,SMP0000251
DB00172,SMP0000254
DB00172,SMP0000293
DB00172,SMP0000294
DB00172,SMP0000360
DB00172,SMP0000361
DB00172,SMP0000507
DB00172,SMP0000713
DB00172,SMP0000730
DB00172,SMP0000731
DB00172,SMP0002292
DB00172,SMP0000247
DB00172,SMP0000249
DB00172,SMP0000250
DB00172,SMP0000255
DB00172,SMP0000256
DB00172,SMP0000257
DB00172,SMP0000259
DB00172,SMP0000262
DB00172,SMP0000362
DB00172,SMP0000504
DB00172,SMP0000505
DB00172,SMP0000711
DB00172,SMP0000726
DB00172,SMP0002295
DB00172,SMP0000207
DB00172,SMP0000208
DB00173,SMP0000167
DB00173,SMP0000220
DB00173,SMP0000512
DB00173,SMP0000536
DB00173,SMP0000537
DB00173,SMP0000050
DB00173,SMP0000210
DB00173,SMP0000364
DB00173,SMP0000365
DB00173,SMP0000428
DB00173,SMP0000535
DB00173,SMP0000144
DB00173,SMP0000168
DB00173,SMP0000203
DB00173,SMP0000427
DB00173,SMP0000430
DB00173,SMP0000513
DB00174,SMP0000009
DB00174,SMP0000248
DB00174,SMP0000251
DB00174,SMP0000254
DB00174,SMP0000293
DB00174,SMP0000294
DB00174,SMP0000713
DB00174,SMP0000730
DB00174,SMP0000731
DB00174,SMP0000247
DB00174,SMP0000249
DB00174,SMP0000250
DB00174,SMP0000255
DB00174,SMP0000256
DB00174,SMP0000257
DB00174,SMP0000259
DB00174,SMP0000262
DB00174,SMP0000711
DB00174,SMP0000726
DB00174,SMP0000067
DB00174,SMP0000175
DB00174,SMP0000192
DB00174,SMP0000252
DB00174,SMP0000253
DB00174,SMP0000258
DB00174,SMP0000290
DB00174,SMP0000291
DB00174,SMP0000292
DB00174,SMP0000295
DB00174,SMP0000712
DB00175,SMP0000089
DB00177,SMP0000165
DB00178,SMP0000154
DB00178,SMP0000597
DB00184,SMP0000431
DB00184,SMP0000628
DB00187,SMP0000301
DB00193,SMP0000671
DB00193,SMP0000637
DB00195,SMP0000299
DB00199,SMP0000250
DB00201,SMP0000028
DB00207,SMP0000247
DB00208,SMP0000261
DB00208,SMP0000611
DB00213,SMP0000615
DB00213,SMP0000228
DB00214,SMP0000118
DB00215,SMP0000424
DB00215,SMP0000627
DB00227,SMP0000099
DB00232,SMP0000081
DB00238,SMP0000642
DB00238,SMP0000743
DB00252,SMP0000327
DB00252,SMP0000326
DB00252,SMP0000618
DB00254,SMP0000291
DB00256,SMP0000295
DB00264,SMP0000302
DB00266,SMP0000270
DB00266,SMP0000656
DB00270,SMP0000378
DB00272,SMP0000736
DB00275,SMP0000163
DB00277,SMP0000028
DB00278,SMP0000276
DB00279,SMP0000716
DB00280,SMP0000325
DB00281,SMP0000328
DB00281,SMP0000398
DB00281,SMP0000620
DB00282,SMP0000117
DB00283,SMP0058891
DB00285,SMP0000636
DB00295,SMP0000406
DB00295,SMP0000405
DB00295,SMP0000623
DB00295,SMP0000407
DB00295,SMP0000621
DB00295,SMP0000622
DB00296,SMP0000404
DB00297,SMP0000393
DB00300,SMP0000630
DB00302,SMP0000287
DB00308,SMP0000332
DB00309,SMP0000438
DB00310,SMP0000122
DB00313,SMP0000635
DB00316,SMP0000640
DB00316,SMP0000710
DB00317,SMP0000473
DB00318,SMP0000621
DB00318,SMP0000405
DB00327,SMP0000410
DB00328,SMP0000104
DB00333,SMP0000408
DB00333,SMP0000624
DB00335,SMP0000298
DB00338,SMP0000613
DB00338,SMP0000226
DB00341,SMP0059058
DB00342,SMP0060208
DB00343,SMP0000359
DB00352,SMP0000430
DB00352,SMP0000647
DB00354,SMP0058964
DB00360,SMP0000063
DB00360,SMP0000362
DB00360,SMP0000486
DB00360,SMP0000504
DB00360,SMP0000505
DB00360,SMP0000650
DB00360,SMP0000006
DB00360,SMP0000020
DB00360,SMP0000188
DB00360,SMP0000218
DB00360,SMP0000360
DB00360,SMP0000361
DB00360,SMP0000429
DB00360,SMP0000487
DB00360,SMP0000488
DB00360,SMP0000507
DB00360,SMP0000005
DB00360,SMP0000169
DB00360,SMP0000190
DB00360,SMP0000207
DB00360,SMP0000208
DB00360,SMP0000363
DB00360,SMP0000489
DB00360,SMP0000490
DB00360,SMP0000491
DB00360,SMP0000494
DB00360,SMP0000498
DB00360,SMP0000506
DB00360,SMP0000533
DB00360,SMP0063777
DB00361,SMP0000439
DB00366,SMP0058803
DB00368,SMP0000170
DB00368,SMP0000392
DB00368,SMP0000393
DB00368,SMP0000398
DB00368,SMP0000403
DB00368,SMP0000405
DB00368,SMP0000410
DB00368,SMP0000415
DB00368,SMP0000417
DB00368,SMP0000678
DB00368,SMP0000680
DB00368,SMP0000689
DB00368,SMP0000690
DB00368,SMP0000169
DB00368,SMP0000190
DB00368,SMP0000400
DB00368,SMP0000406
DB00368,SMP0000411
DB00368,SMP0000412
DB00368,SMP0000416
DB00368,SMP0000426
DB00368,SMP0000431
DB00368,SMP0000494
DB00368,SMP0000497
DB00368,SMP0000498
DB00368,SMP0000533
DB00368,SMP0000672
DB00368,SMP0000674
DB00368,SMP0000679
DB00368,SMP0000683
DB00370,SMP0062885
DB00371,SMP0000469
DB00371,SMP0000607
DB00373,SMP0000659
DB00379,SMP0000329
DB00381,SMP0000376
DB00384,SMP0000132
DB00393,SMP0000380
DB00396,SMP0000371
DB00396,SMP0000575
DB00396,SMP0000717
DB00396,SMP0000372
DB00396,SMP0000577
DB00396,SMP0000718
DB00396,SMP0000130
DB00396,SMP0000373
DB00396,SMP0000566
DB00396,SMP0000576
DB00396,SMP0000578
DB00398,SMP0000648
DB00399,SMP0000107
DB00401,SMP0000381
DB00405,SMP0057580
DB00407,SMP0000272
DB00407,SMP0000275
DB00412,SMP0000653
DB00421,SMP0000134
DB00427,SMP0057581
DB00434,SMP0059694
DB00435,SMP0000362
DB00435,SMP0000504
DB00435,SMP0000505
DB00435,SMP0000020
DB00435,SMP0000188
DB00435,SMP0000360
DB00435,SMP0000361
DB00435,SMP0000507
DB00435,SMP0000207
DB00435,SMP0000208
DB00435,SMP0000363
DB00435,SMP0000506
DB00435,SMP0063777
DB00436,SMP0000090
DB00439,SMP0000111
DB00441,SMP0000603
DB00441,SMP0000446
DB00444,SMP0000443
DB00444,SMP0000602
DB00446,SMP0000729
DB00448,SMP0000614
DB00448,SMP0000227
DB00451,SMP0000716
DB00452,SMP0000256
DB00453,SMP0000262
DB00455,SMP0060195
DB00458,SMP0000422
DB00458,SMP0000625
DB00461,SMP0000114
DB00465,SMP0000098
DB00469,SMP0000706
DB00472,SMP0000646
DB00472,SMP0000426
DB00479,SMP0000253
DB00482,SMP0000096
DB00482,SMP0000644
DB00489,SMP0000660
DB00492,SMP0000149
DB00492,SMP0000594
DB00495,SMP0000747
DB00497,SMP0000409
DB00498,SMP0000655
DB00500,SMP0000704
DB00501,SMP0000232
DB00501,SMP0000617
DB00504,SMP0000683
DB00513,SMP0000286
DB00519,SMP0000157
DB00519,SMP0000599
DB00521,SMP0000658
DB00523,SMP0000074
DB00523,SMP0000336
DB00524,SMP0000105
DB00527,SMP0000396
DB00530,SMP0000472
DB00531,SMP0000447
DB00531,SMP0000604
DB00533,SMP0000087
DB00541,SMP0000437
DB00542,SMP0000145
DB00542,SMP0000591
DB00544,SMP0000469
DB00544,SMP0000470
DB00544,SMP0000607
DB00544,SMP0000608
DB00554,SMP0000077
DB00557,SMP0058936
DB00560,SMP0000712
DB00563,SMP0000432
DB00564,SMP0000634
DB00568,SMP0059110
DB00569,SMP0000273
DB00570,SMP0000436
DB00571,SMP0000307
DB00573,SMP0000696
DB00580,SMP0000116
DB00583,SMP0000052
DB00583,SMP0000539
DB00583,SMP0000541
DB00583,SMP0000051
DB00583,SMP0000465
DB00583,SMP0000482
DB00583,SMP0000538
DB00583,SMP0000540
DB00583,SMP0000545
DB00583,SMP0000030
DB00583,SMP0000181
DB00583,SMP0000185
DB00583,SMP0000235
DB00583,SMP0000516
DB00583,SMP0000517
DB00583,SMP0000542
DB00584,SMP0000593
DB00584,SMP0000148
DB00585,SMP0000233
DB00586,SMP0000093
DB00594,SMP0000133
DB00595,SMP0000293
DB00598,SMP0000368
DB00605,SMP0000094
DB00606,SMP0000103
DB00612,SMP0000300
DB00618,SMP0000290
DB00619,SMP0031694
DB00624,SMP0000356
DB00624,SMP0030406
DB00624,SMP0000068
DB00624,SMP0000565
DB00625,SMP0000740
DB00627,SMP0000048
DB00630,SMP0000095
DB00635,SMP0000440
DB00635,SMP0000631
DB00637,SMP0059897
DB00640,SMP0000033
DB00640,SMP0000144
DB00640,SMP0000168
DB00640,SMP0000203
DB00640,SMP0000221
DB00640,SMP0000427
DB00640,SMP0000430
DB00640,SMP0000513
DB00640,SMP0000167
DB00640,SMP0000214
DB00640,SMP0000220
DB00640,SMP0000222
DB00640,SMP0000340
DB00640,SMP0000341
DB00640,SMP0000512
DB00640,SMP0000536
DB00640,SMP0000537
DB00640,SMP0000570
DB00640,SMP0000029
DB00640,SMP0000050
DB00640,SMP0000123
DB00640,SMP0000177
DB00640,SMP0000210
DB00640,SMP0000320
DB00640,SMP0000321
DB00640,SMP0000364
DB00640,SMP0000365
DB00640,SMP0000428
DB00640,SMP0000535
DB00641,SMP0000082
DB00647,SMP0000672
DB00649,SMP0000745
DB00650,SMP0000543
DB00650,SMP0000053
DB00650,SMP0000432
DB00650,SMP0000724
DB00652,SMP0000686
DB00655,SMP0000532
DB00655,SMP0030880
DB00655,SMP0000068
DB00655,SMP0000565
DB00655,SMP0000041
DB00655,SMP0000356
DB00655,SMP0030406
DB00661,SMP0000375
DB00668,SMP0000170
DB00668,SMP0000006
DB00668,SMP0000012
DB00668,SMP0000218
DB00668,SMP0000429
DB00668,SMP0000169
DB00668,SMP0000190
DB00668,SMP0000494
DB00668,SMP0000497
DB00668,SMP0000498
DB00668,SMP0000533
DB00668,SMP0000661
DB00670,SMP0000246
DB00675,SMP0000606
DB00675,SMP0000471
DB00678,SMP0000162
DB00682,SMP0000268
DB00684,SMP0000711
DB00688,SMP0000652
DB00691,SMP0000151
DB00691,SMP0000595
DB00695,SMP0000115
DB00700,SMP0000135
DB00704,SMP0000687
DB00705,SMP0000738
DB00708,SMP0000417
DB00709,SMP0000649
DB00709,SMP0000742
DB00710,SMP0000079
DB00712,SMP0000697
DB00718,SMP0000629
DB00719,SMP0059865
DB00721,SMP0000402
DB00722,SMP0000150
DB00731,SMP0000453
DB00736,SMP0000612
DB00736,SMP0000225
DB00737,SMP0058956
DB00741,SMP0000372
DB00741,SMP0000577
DB00741,SMP0000718
DB00741,SMP0000310
DB00741,SMP0000371
DB00741,SMP0000575
DB00741,SMP0000717
DB00741,SMP0000130
DB00741,SMP0000373
DB00741,SMP0000566
DB00741,SMP0000576
DB00741,SMP0000578
DB00748,SMP0058797
DB00749,SMP0000084
DB00750,SMP0000401
DB00751,SMP0061191
DB00755,SMP0000074
DB00755,SMP0000336
DB00758,SMP0000260
DB00758,SMP0000610
DB00759,SMP0000294
DB00762,SMP0000600
DB00762,SMP0000433
DB00768,SMP0060740
DB00773,SMP0000601
DB00773,SMP0000442
DB00774,SMP0000108
DB00775,SMP0000267
DB00776,SMP0000634
DB00777,SMP0062625
DB00778,SMP0000251
DB00783,SMP0030880
DB00783,SMP0000356
DB00783,SMP0000068
DB00783,SMP0000565
DB00784,SMP0000109
DB00788,SMP0000120
DB00790,SMP0000152
DB00792,SMP0057587
DB00796,SMP0000158
DB00798,SMP0000254
DB00802,SMP0000413
DB00807,SMP0000403
DB00808,SMP0000110
DB00812,SMP0000701
DB00813,SMP0000415
DB00814,SMP0000106
DB00821,SMP0000694
DB00822,SMP0000429
DB00835,SMP0057579
DB00841,SMP0000662
DB00844,SMP0000691
DB00847,SMP0000021
DB00847,SMP0000027
DB00854,SMP0000673
DB00855,SMP0000004
DB00855,SMP0000024
DB00855,SMP0000223
DB00855,SMP0000244
DB00855,SMP0000344
DB00855,SMP0000346
DB00855,SMP0000179
DB00855,SMP0000242
DB00855,SMP0000342
DB00855,SMP0000345
DB00855,SMP0000484
DB00855,SMP0000485
DB00855,SMP0000721
DB00860,SMP0000440
DB00860,SMP0000441
DB00860,SMP0000631
DB00860,SMP0000632
DB00861,SMP0000289
DB00863,SMP0000230
DB00866,SMP0000297
DB00870,SMP0000101
DB00876,SMP0000159
DB00879,SMP0000741
DB00880,SMP0000078
DB00881,SMP0000596
DB00881,SMP0000153
DB00884,SMP0000112
DB00887,SMP0000088
DB00892,SMP0000400
DB00898,SMP0000429
DB00898,SMP0000449
DB00899,SMP0000416
DB00900,SMP0000739
DB00902,SMP0059730
DB00903,SMP0000097
DB00907,SMP0000395
DB00908,SMP0000323
DB00912,SMP0000454
DB00913,SMP0000674
DB00917,SMP0000077
DB00917,SMP0000087
DB00917,SMP0000093
DB00917,SMP0000094
DB00917,SMP0000114
DB00917,SMP0000116
DB00917,SMP0000692
DB00917,SMP0000697
DB00917,SMP0000702
DB00917,SMP0000075
DB00917,SMP0000083
DB00917,SMP0000098
DB00917,SMP0000102
DB00917,SMP0000106
DB00917,SMP0000109
DB00917,SMP0000113
DB00917,SMP0000120
DB00917,SMP0000694
DB00917,SMP0000695
DB00917,SMP0000699
DB00917,SMP0000701
DB00917,SMP0000707
DB00917,SMP0000708
DB00917,SMP0000710
DB00917,SMP0000084
DB00917,SMP0000085
DB00917,SMP0000086
DB00917,SMP0000096
DB00917,SMP0000101
DB00917,SMP0000104
DB00919,SMP0000258
DB00920,SMP0059868
DB00921,SMP0000684
DB00927,SMP0000231
DB00931,SMP0000727
DB00936,SMP0000709
DB00943,SMP0000746
DB00945,SMP0000083
DB00946,SMP0000271
DB00949,SMP0000633
DB00950,SMP0060218
DB00955,SMP0000257
DB00956,SMP0000411
DB00960,SMP0000306
DB00961,SMP0000399
DB00963,SMP0000102
DB00966,SMP0000164
DB00967,SMP0060201
DB00972,SMP0060741
DB00975,SMP0000264
DB00976,SMP0000252
DB00988,SMP0000170
DB00988,SMP0000392
DB00988,SMP0000393
DB00988,SMP0000398
DB00988,SMP0000403
DB00988,SMP0000405
DB00988,SMP0000410
DB00988,SMP0000415
DB00988,SMP0000417
DB00988,SMP0000678
DB00988,SMP0000680
DB00988,SMP0000689
DB00988,SMP0000690
DB00988,SMP0000169
DB00988,SMP0000190
DB00988,SMP0000308
DB00988,SMP0000400
DB00988,SMP0000406
DB00988,SMP0000411
DB00988,SMP0000412
DB00988,SMP0000416
DB00988,SMP0000426
DB00988,SMP0000431
DB00988,SMP0000494
DB00988,SMP0000497
DB00988,SMP0000498
DB00988,SMP0000533
DB00988,SMP0000672
DB00988,SMP0000674
DB00988,SMP0000679
DB00991,SMP0000113
DB00993,SMP0000427
DB00993,SMP0000645
DB00997,SMP0000650
DB00999,SMP0000100
DB01002,SMP0000397
DB01009,SMP0000085
DB01016,SMP0000460
DB01017,SMP0000292
DB01021,SMP0000121
DB01022,SMP0000272
DB01022,SMP0000273
DB01022,SMP0000278
DB01022,SMP0000280
DB01022,SMP0000281
DB01022,SMP0000284
DB01022,SMP0000655
DB01022,SMP0000268
DB01022,SMP0000269
DB01022,SMP0000270
DB01022,SMP0000276
DB01022,SMP0000279
DB01022,SMP0000283
DB01022,SMP0000286
DB01022,SMP0000656
DB01022,SMP0000271
DB01022,SMP0000274
DB01022,SMP0000275
DB01022,SMP0000277
DB01022,SMP0000282
DB01022,SMP0000285
DB01022,SMP0000287
DB01022,SMP0000288
DB01022,SMP0000464
DB01022,SMP0000586
DB01023,SMP0000619
DB01023,SMP0000377
DB01024,SMP0000652
DB01029,SMP0000161
DB01033,SMP0000428
DB01033,SMP0000645
DB01033,SMP0000427
DB01033,SMP0000430
DB01033,SMP0000609
DB01035,SMP0000324
DB01048,SMP0000737
DB01050,SMP0000086
DB01050,SMP0000590
DB01054,SMP0000382
DB01056,SMP0000330
DB01064,SMP0000663
DB01065,SMP0000063
DB01069,SMP0059211
DB01071,SMP0059720
DB01075,SMP0058785
DB01081,SMP0000675
DB01082,SMP0000259
DB01084,SMP0061040
DB01086,SMP0000392
DB01095,SMP0000119
DB01098,SMP0000092
DB01101,SMP0000469
DB01101,SMP0000607
DB01102,SMP0000664
DB01106,SMP0060224
DB01109,SMP0000274
DB01109,SMP0000358
DB01114,SMP0056661
DB01115,SMP0000379
DB01118,SMP0000665
DB01120,SMP0000461
DB01129,SMP0000616
DB01129,SMP0000229
DB01136,SMP0000367
DB01142,SMP0059872
DB01142,SMP0000641
DB01146,SMP0058908
DB01151,SMP0000422
DB01151,SMP0000423
DB01151,SMP0000625
DB01151,SMP0000626
DB01161,SMP0000394
DB01166,SMP0000263
DB01172,SMP0000255
DB01173,SMP0058808
DB01175,SMP0000425
DB01176,SMP0058923
DB01180,SMP0000155
DB01181,SMP0000605
DB01181,SMP0000448
DB01183,SMP0000688
DB01190,SMP0000249
DB01192,SMP0000412
DB01193,SMP0000296
DB01195,SMP0000331
DB01197,SMP0000146
DB01203,SMP0000303
DB01209,SMP0000676
DB01210,SMP0000666
DB01211,SMP0000248
DB01214,SMP0000667
DB01224,SMP0062884
DB01227,SMP0000677
DB01227,SMP0000638
DB01229,SMP0000434
DB01235,SMP0000170
DB01235,SMP0000006
DB01235,SMP0000012
DB01235,SMP0000218
DB01235,SMP0000429
DB01235,SMP0000169
DB01235,SMP0000190
DB01235,SMP0000494
DB01235,SMP0000497
DB01235,SMP0000498
DB01235,SMP0000533
DB01237,SMP0058813
DB01242,SMP0000639
DB01246,SMP0059689
DB01248,SMP0000435
DB01254,SMP0031696
DB01269,SMP0000475
DB01283,SMP0000699
DB01295,SMP0000668
DB01296,SMP0000045
DB01296,SMP0000534
DB01296,SMP0000216
DB01296,SMP0000217
DB01296,SMP0000240
DB01296,SMP0000390
DB01297,SMP0000669
DB01301,SMP0000726
DB01320,SMP0000326
DB01320,SMP0000618
DB01321,SMP0000731
DB01324,SMP0000080
DB01325,SMP0000091
DB01340,SMP0000147
DB01340,SMP0000592
DB01342,SMP0000160
DB01345,SMP0000040
DB01345,SMP0000081
DB01345,SMP0000100
DB01345,SMP0000105
DB01345,SMP0000115
DB01345,SMP0000118
DB01345,SMP0000132
DB01345,SMP0000167
DB01345,SMP0000189
DB01345,SMP0000197
DB01345,SMP0000214
DB01345,SMP0000220
DB01345,SMP0000222
DB01345,SMP0000225
DB01345,SMP0000226
DB01345,SMP0000227
DB01345,SMP0000228
DB01345,SMP0000229
DB01345,SMP0000230
DB01345,SMP0000231
DB01345,SMP0000245
DB01345,SMP0000246
DB01345,SMP0000297
DB01345,SMP0000324
DB01345,SMP0000328
DB01345,SMP0000340
DB01345,SMP0000341
DB01345,SMP0000380
DB01345,SMP0000381
DB01345,SMP0000392
DB01348,SMP0000156
DB01348,SMP0000598
DB01359,SMP0000305
DB01373,SMP0000018
DB01373,SMP0000034
DB01373,SMP0000053
DB01373,SMP0000068
DB01373,SMP0000070
DB01373,SMP0000075
DB01373,SMP0000083
DB01373,SMP0000098
DB01373,SMP0000102
DB01373,SMP0000106
DB01373,SMP0000109
DB01373,SMP0000113
DB01373,SMP0000120
DB01373,SMP0000129
DB01373,SMP0000167
DB01373,SMP0000206
DB01373,SMP0000220
DB01373,SMP0000271
DB01373,SMP0000274
DB01373,SMP0000275
DB01373,SMP0000277
DB01373,SMP0000282
DB01373,SMP0000285
DB01373,SMP0000287
DB01373,SMP0000288
DB01373,SMP0000297
DB01373,SMP0000324
DB01373,SMP0000328
DB01373,SMP0000349
DB01373,SMP0000358
DB01378,SMP0000010
DB01378,SMP0000030
DB01378,SMP0000034
DB01378,SMP0000040
DB01378,SMP0000045
DB01378,SMP0000053
DB01378,SMP0000064
DB01378,SMP0000070
DB01378,SMP0000075
DB01378,SMP0000083
DB01378,SMP0000098
DB01378,SMP0000099
DB01378,SMP0000102
DB01378,SMP0000106
DB01378,SMP0000109
DB01378,SMP0000111
DB01378,SMP0000113
DB01378,SMP0000120
DB01378,SMP0000126
DB01378,SMP0000167
DB01378,SMP0000179
DB01378,SMP0000181
DB01378,SMP0000185
DB01378,SMP0000206
DB01378,SMP0000209
DB01378,SMP0000214
DB01378,SMP0000220
DB01378,SMP0000222
DB01378,SMP0000235
DB01378,SMP0000242
DB01397,SMP0000698
DB01399,SMP0000707
DB01401,SMP0000703
DB01412,SMP0000028
DB01418,SMP0000269
DB01419,SMP0000693
DB01421,SMP0000714
DB01433,SMP0000678
DB01435,SMP0000692
DB01439,SMP0000679
DB01444,SMP0000680
DB01452,SMP0000407
DB01452,SMP0000623
DB01466,SMP0000681
DB01535,SMP0000414
DB01536,SMP0000356
DB01536,SMP0030406
DB01536,SMP0000068
DB01536,SMP0000565
DB01561,SMP0030406
DB01565,SMP0000689
DB01580,SMP0000304
DB01592,SMP0000010
DB01592,SMP0000013
DB01592,SMP0000030
DB01592,SMP0000063
DB01592,SMP0000099
DB01592,SMP0000111
DB01592,SMP0000170
DB01592,SMP0000206
DB01592,SMP0000209
DB01592,SMP0000316
DB01592,SMP0000336
DB01592,SMP0000342
DB01592,SMP0000345
DB01592,SMP0000388
DB01592,SMP0000389
DB01592,SMP0000496
DB01592,SMP0000510
DB01592,SMP0000518
DB01592,SMP0000579
DB01592,SMP0000722
DB01592,SMP0002295
DB01592,SMP0000006
DB01592,SMP0000011
DB01592,SMP0000012
DB01592,SMP0000021
DB01592,SMP0000024
DB01592,SMP0000031
DB01592,SMP0000043
DB01592,SMP0000046
DB01592,SMP0000082
DB01593,SMP0000005
DB01593,SMP0000007
DB01593,SMP0000017
DB01593,SMP0000033
DB01593,SMP0000067
DB01593,SMP0000074
DB01593,SMP0000077
DB01593,SMP0000087
DB01593,SMP0000093
DB01593,SMP0000094
DB01593,SMP0000114
DB01593,SMP0000116
DB01593,SMP0000136
DB01593,SMP0000144
DB01593,SMP0000145
DB01593,SMP0000153
DB01593,SMP0000154
DB01593,SMP0000155
DB01593,SMP0000159
DB01593,SMP0000161
DB01593,SMP0000162
DB01593,SMP0000165
